time,North_Dakota,Colorado,Wisconsin,California,South_Dakota,New_Jersey,Louisiana,Arkansas,Minnesota,Virginia,Missouri,Michigan,South_Carolina,Utah,Delaware,West_Virginia,Iowa,Idaho,Illinois,Florida,Kansas,Kentucky,New_Mexico,Indiana,Montana,New_York,Nebraska,Washington,Connecticut,Maryland,Alabama,Texas,Georgia,New_Hampshire,Tennessee,Ohio,Mississippi,Nevada,Vermont,Rhode_Island,Oklahoma,Massachusetts,Oregon,Maine,North_Carolina,Arizona,Pennsylvania,Wyoming
1981-08-01,0.6717104451260659,0.0700395472595996,0.06043287432685263,0.012052326660149363,0.6269674100210696,0.042341483248093364,0.04492417889207921,0.1479890731103353,0.08412784080578192,0.06682651810346683,0.08989459719428491,0.02753615451077898,0.06622936024806893,0.11351167683517176,0.5576988980933814,0.12116362857454327,0.1332273861590098,0.13436034178907066,0.031151886104929593,0.032951995825820854,0.1277905499632475,0.06839161049859932,0.11568266363713782,0.02839151079747505,0.3394746829807198,0.02302622824746587,0.23394279886529318,0.07267697163694477,0.1345689873402572,0.051204489126159554,0.06669734993391575,0.015934434691950303,0.05338756083480618,0.25322736323465467,0.06964088112134693,0.023861933089936758,0.07506974252657943,0.17234865643728306,0.5353258523221756,0.5564396837710793,0.08923352590407249,0.08828524913072901,0.11840655092247158,0.3112440819190162,0.037782823428192974,0.09107193727770281,0.026421764444239406,0.604854893168657
1981-08-08,0.6911264082398592,0.07578929895416497,0.05430865359300171,0.012460775340570432,0.6644606683048495,0.04132451986554215,0.04654424726380148,0.14311412130316276,0.07517703844384777,0.06484223762586018,0.0873011564109438,0.025723504664505972,0.07340131013029563,0.10105009116422548,0.5563324070600577,0.1192783707551796,0.13063988395508694,0.1165994485659314,0.03200549316327898,0.03260492837427662,0.14574761672751846,0.06613246804974358,0.11844970007627299,0.02621122791093595,0.32647505301586743,0.022773025850115838,0.2491748374242875,0.08138829162539638,0.11906716249089107,0.05249390623256254,0.06744984483066374,0.0165820170638122,0.053350345943506475,0.23732041539975723,0.06537676283858691,0.025092200886062215,0.06776298405030326,0.20432834358996846,0.5203700752703375,0.5298435104798969,0.08893066221589631,0.0803302522999304,0.11660879040989816,0.2954467612177161,0.039807683343352024,0.10097125580616483,0.023698524812396517,0.6321971804910346
1981-08-15,0.7123141881985422,0.0891615897081936,0.050863291490061226,0.013262041397100818,0.6982244825404674,0.03948880317865084,0.04838295415868185,0.140696545739926,0.06888266976156338,0.06189624355987087,0.0830905070111047,0.024538091969616125,0.08040014008900381,0.0860873740855263,0.5501400822998747,0.11856806641750668,0.1308735930955065,0.11378465906972707,0.03284691161974981,0.03197097390507106,0.1589464117285403,0.06715584685832084,0.136396514142292,0.0279759852563269,0.3197721923937893,0.022679892714760213,0.26200754709508417,0.08752331036951698,0.10676846705843929,0.05292793734627256,0.06858427436074968,0.016741550011515498,0.05362151786551774,0.231898090954977,0.061606705438625224,0.025973798963419836,0.06835537413025651,0.14002536962076592,0.5141923558306573,0.4952319226072862,0.09318091103358604,0.07456958236986382,0.11391599845942661,0.2742859514531678,0.04403842949452773,0.11009080483805417,0.021407298486047315,0.6567607856611831
1981-08-22,0.7360473558610509,0.10425993140917462,0.051223324512569744,0.014109798414128174,0.7231396715874104,0.03782351366213062,0.0496998642965595,0.13937642107942969,0.06712249926589149,0.05878432793703842,0.07996130508881108,0.02470386007177738,0.08595559846502408,0.07114665158413705,0.5398892655090884,0.11979729989370806,0.13513938201643075,0.13068953582781573,0.033025403143619105,0.03139283728180415,0.16443470329842824,0.07122641781084924,0.1663465745579898,0.032546833386915705,0.32539541814046086,0.02282585676651455,0.2701161976968058,0.08871027167811538,0.10497077812437094,0.052608671966829126,0.07030259759656965,0.016517006196333683,0.05469933858083225,0.24117334723910178,0.059369318178094085,0.026228458522215323,0.07688508503340954,0.18335757931329896,0.5170106894733152,0.45432323832552013,0.10120335494718707,0.07372253753756815,0.11116349550469642,0.25041632367942457,0.04909613842322633,0.11873017028407865,0.020808364170766015,0.6760269323307426
1981-08-29,0.7621642247318985,0.115771905543299,0.055124236417393196,0.014744669792875814,0.7335573014469214,0.03719480075005831,0.050331409868161404,0.13760631644707721,0.07064910386421931,0.05634809706068963,0.08064226129268447,0.026455412249638155,0.08955641128892787,0.05958605986321876,0.5268399286264372,0.12424499275093837,0.14378663357129953,0.16993352438928574,0.03244030594483895,0.031230605091975255,0.16241143814746842,0.07818462204887688,0.2032577510782157,0.038136813280777754,0.34788773153592856,0.023266881498274935,0.27398586923824636,0.08466108429992977,0.10785285406015606,0.05208153194672923,0.07253959264806407,0.01632743216907361,0.05641062924872136,0.2667105833263153,0.05968710481695938,0.02601698126010425,0.08989539429871328,0.18832996929877924,0.529985280608632,0.4096184880799049,0.11140275274148337,0.07804542077729276,0.10933083444314179,0.22871358477923648,0.05322999357097432,0.1268884136306508,0.0223080831324973,0.6873433116949307
1981-09-05,0.7894668320146964,0.12130519338440858,0.061830130761232276,0.015067732368547913,0.7270696766205585,0.03836245054926522,0.05046631736509454,0.13412431093653857,0.07905217990475176,0.0549589278440479,0.08605340039877514,0.02963738996899649,0.09132262398771337,0.054241093790047,0.5125668507231291,0.13312003464817906,0.15628344192707624,0.2301392730305384,0.03171140906822315,0.03166775759784891,0.15565940645371124,0.08798927781521054,0.24130636087457014,0.042889943186068515,0.3880562442332088,0.02406424560347931,0.2761486372939869,0.07637489487559079,0.10459329038393501,0.05212812409015714,0.07486541648278819,0.016442653671074614,0.058659997651221034,0.30641909868345546,0.06283742489603192,0.025995750270212354,0.10176085979093938,0.19809662600626177,0.5531728381472985,0.3633831362092263,0.12142043116418005,0.08510639123996686,0.10989865669816752,0.2150605938625786,0.055199429399727155,0.1348949249579627,0.02528960511621076,0.6896947124241269
1981-09-12,0.8171516707925838,0.12163033802534251,0.06982329328917465,0.015114026007049608,0.7018952070209084,0.041512784667065344,0.05054904179879387,0.12846568118828502,0.09012371901678562,0.05485657019520241,0.09486231967733974,0.03339161411247264,0.0919581567313259,0.056839676975981024,0.49835396216605726,0.14725891777875175,0.17122425425750784,0.3053716437151054,0.031960579595487135,0.032638283411132105,0.14875205157810614,0.10036538428702833,0.2741477498156928,0.04585780723102873,0.4426465711299187,0.025235134236709818,0.28078810586984704,0.06685668099207207,0.09365265045254804,0.05348820095991142,0.07690776523767218,0.01696119002204483,0.06070051961821483,0.35637525027723727,0.06869445382644844,0.02659270418795665,0.10671857906290601,0.2745921888887128,0.5871688334545238,0.3186164084166425,0.12975610289921244,0.0912007880239883,0.11325502430386532,0.21451180302601813,0.054702110366997694,0.14232293595901452,0.02846410138253363,0.6822055742393024
1981-09-19,0.8419719607878091,0.11973238179909163,0.0774273015142673,0.015029421685275865,0.6602086637351654,0.046235667060746555,0.05098545679561474,0.12139733045859931,0.10108557045639047,0.056017253155827444,0.10422501488604934,0.036875681485032036,0.0921125154339776,0.06717258363760578,0.48571048327692257,0.16625474356682768,0.18672299605853943,0.38810556324705714,0.03373843880143923,0.03375021694510769,0.1448483636522104,0.114033915569584,0.2960458819559633,0.047431282119004034,0.5039352147353386,0.02679745877415457,0.29041790514392385,0.05863491125988048,0.08568392335751315,0.05662805094049153,0.07811435340974177,0.017783403253824666,0.06183660752394902,0.4098157361487699,0.07637525747805639,0.02761362596914849,0.10232195577853964,0.25515709830066374,0.6308029283508567,0.27831779471201434,0.1354918593140157,0.09378469299220968,0.11915996240517078,0.22771389116331484,0.052718838531246405,0.1487552748558595,0.030704869196310353,0.6633031143367979
1981-09-26,0.8629836869617264,0.11895847013335623,0.0833731402798766,0.015025323886759536,0.6092351186886671,0.05170400802518179,0.052029807741051655,0.11417893965960584,0.1088855390028533,0.05829071381293167,0.11072425017387762,0.03935683375806122,0.0924362461092541,0.08336150000965627,0.47628870892313613,0.1888459423695924,0.200967477667292,0.46923152399811474,0.03672222018905686,0.03457990676607355,0.14513148490230748,0.1270753463383356,0.303645769514487,0.048892606514579155,0.5610520954264617,0.028606570650661453,0.3053923150120697,0.05358708548816417,0.09387764954360861,0.06145557313353297,0.07839976133285295,0.0188173426754814,0.06158677106392631,0.4605285130339425,0.08453803886553289,0.028390967044826094,0.09019065352746718,0.32956482390075603,0.682822756107665,0.24535760376683313,0.13897161589640866,0.09275113743335957,0.12658658171594672,0.25394204830099537,0.05097086836686975,0.1533698199942618,0.03162331462937709,0.6334212342042904
1981-10-03,0.8776070516301662,0.12080307269489311,0.08674959189281112,0.015287106097539863,0.5568201699994859,0.05695379972540687,0.05348166652324691,0.1090311132663734,0.11179615733426669,0.061202712333546336,0.1121755605671927,0.04051235858490946,0.09349018134536638,0.10201004107269537,0.4709249635219224,0.2121102439116651,0.2120499435302576,0.5384225666794037,0.03974565200478917,0.03488394310366649,0.14884691893544755,0.13684221574500582,0.296223769428945,0.05167013217031514,0.6026441071153977,0.030376698040177706,0.32258626724769396,0.05209529258322344,0.11941228810611339,0.06740626146500478,0.07746897117954211,0.02003951284034824,0.05989217768369773,0.5015482462491936,0.09179531252195336,0.02843799311280275,0.07574701932114354,0.32239984390187215,0.7402545731205045,0.22289050426787335,0.1407985516271153,0.09103570730634102,0.1341902781577171,0.28888968480812,0.05127398331733329,0.1554972723168781,0.031822263203216385,0.5942090945661365
